usage_id,customer_id,usage_date,ai_requests,active_users,api_calls,hours_saved
2582,262,2025-10-20,878,11,332,17.24
2583,357,2025-11-03,789,18,319,16.22
2584,321,2025-01-25,836,19,310,5.59
2585,403,2025-03-29,857,28,323,15.24
2586,280,2026-04-08,842,13,318,8.84
2587,352,2026-04-28,896,15,307,17.09
2588,236,2026-05-02,872,19,299,17.01
2589,424,2025-08-19,881,19,326,14.49
2590,308,2025-02-06,876,18,318,16.19
2591,114,2026-02-24,844,18,322,19.9
2592,136,2025-08-19,858,16,303,6.84
2593,121,2025-10-08,867,20,334,17.65
2594,185,2025-02-07,827,19,334,6.97
2595,67,2026-04-05,863,18,326,4.39
2596,362,2025-08-26,864,23,323,11.39
2597,62,2025-09-13,840,17,308,15.27
2598,248,2025-08-31,859,17,329,10.36
2599,27,2026-05-02,820,21,364,15.25
2600,426,2026-07-12,866,17,308,7.9
2601,378,2026-05-02,863,21,309,18.54
2602,234,2025-02-05,798,29,339,12.99
2603,91,2026-08-05,866,19,316,4.84
2604,75,2025-01-11,852,14,328,17.1
2605,303,2025-01-18,893,14,295,4.47
2606,429,2025-09-23,868,19,326,8.32
2607,424,2025-03-19,904,18,310,12.84
2608,53,2025-02-24,896,19,285,4.94
2609,426,2025-08-12,868,20,322,18.78
2610,413,2026-05-15,831,18,317,8.43
2611,421,2025-05-30,861,19,319,6.24
2612,282,2025-09-22,884,24,283,18.75
2613,122,2026-01-20,816,16,329,11.15
2614,466,2025-03-16,865,13,316,15.03
2615,103,2025-01-20,876,22,331,7.21
2616,334,2026-06-04,906,22,317,21.86
2617,333,2026-03-01,796,26,326,17.06
2618,425,2025-12-04,881,14,324,4.95
2619,54,2026-06-20,928,13,322,14.2
2620,482,2025-03-13,826,20,318,5.08
2621,209,2025-01-18,843,16,304,12.72
2622,299,2025-10-31,877,12,312,19.45
2623,285,2025-12-10,880,16,314,14.59
2624,34,2026-03-02,897,17,323,21.17
2625,220,2026-06-12,804,21,325,16.04
2626,139,2026-07-11,875,13,290,10.0
2627,100,2026-07-25,856,19,299,11.52
2628,89,2025-01-23,792,12,346,10.94
2629,457,2026-03-18,840,19,323,16.96
2630,435,2026-08-15,873,19,289,5.73
2631,103,2026-08-25,831,13,338,18.92
2632,436,2026-02-10,825,22,280,9.99
2633,488,2025-03-18,865,20,318,10.56
2634,380,2026-02-21,910,22,334,11.61
2635,75,2025-07-01,847,16,332,14.58
2636,51,2025-05-23,883,14,311,10.51
2637,196,2025-05-27,885,17,331,14.12
2638,24,2026-08-18,870,22,326,7.93
2639,86,2026-07-14,852,19,342,15.32
2640,82,2025-02-26,857,21,300,15.81
2641,11,2025-01-02,808,11,314,13.67
2642,305,2025-09-15,809,21,342,7.82
2643,170,2026-01-25,864,11,343,5.93
2644,196,2026-01-20,850,11,305,5.45
2645,433,2025-07-14,874,23,319,13.66
2646,189,2026-08-21,829,16,275,15.27
2647,19,2025-11-07,908,28,309,11.42
2648,271,2025-07-04,873,12,312,8.28
2649,83,2026-04-12,894,15,335,22.08
2650,289,2025-02-22,851,18,318,11.08
2651,375,2025-04-06,847,17,322,13.53
2652,387,2026-05-30,846,20,308,13.12
2653,170,2025-03-19,851,23,316,6.78
2654,24,2026-01-26,857,13,324,17.45
2655,316,2026-04-28,894,16,353,19.85
2656,483,2025-11-25,895,9,316,18.61
2657,83,2026-03-12,887,13,346,17.2
2658,85,2025-06-21,870,17,323,20.41
2659,30,2025-04-20,884,18,342,13.58
2660,241,2025-04-09,881,21,337,7.76
2661,379,2026-05-17,856,24,308,11.0
2662,340,2026-06-08,873,20,320,5.96
2663,111,2025-03-17,855,20,335,14.95
2664,241,2025-10-25,853,21,339,12.57
2665,141,2025-01-07,863,21,306,20.35
2666,380,2025-03-01,818,14,318,12.06
2667,53,2025-08-04,889,14,329,11.34
2668,72,2025-06-13,799,29,317,19.01
2669,78,2025-07-17,866,12,339,7.02
2670,75,2025-03-03,856,7,305,10.23
2671,306,2025-08-17,874,17,303,4.85
2672,151,2025-06-08,821,14,359,16.79
2673,250,2025-06-08,833,19,299,17.41
2674,110,2025-11-20,845,23,333,16.0
2675,374,2025-07-16,826,19,339,7.98
2676,253,2025-04-30,848,13,318,17.12
2677,332,2026-03-26,847,16,356,14.22
2678,160,2026-07-29,793,13,359,13.87
2679,439,2025-12-22,883,18,308,18.02
2680,479,2026-08-11,836,21,295,6.1
2681,231,2026-02-22,867,20,321,14.11
2682,276,2025-06-10,832,12,298,17.62
2683,470,2025-07-27,864,18,347,8.59
2684,347,2026-08-26,832,22,324,19.08
2685,399,2026-02-15,795,12,313,8.01
2686,28,2025-08-29,866,23,314,8.27
2687,69,2025-08-18,832,19,337,5.07
2688,272,2025-08-05,832,17,325,5.64
2689,333,2026-03-03,906,19,348,8.76
2690,484,2025-09-06,877,20,321,6.9
2691,485,2025-07-18,886,14,313,20.37
2692,266,2026-04-21,859,17,318,9.56
2693,310,2026-03-25,843,12,325,15.63
2694,380,2025-05-05,822,17,329,18.48
2695,301,2026-07-24,818,15,328,18.42
2696,291,2026-03-11,873,13,304,9.35
2697,180,2026-07-19,906,20,330,22.52
2698,322,2025-05-03,794,18,308,17.54
2699,294,2025-05-18,830,18,341,9.89
2700,159,2026-02-09,900,18,297,16.36
2701,291,2025-07-20,885,16,287,13.92
2702,280,2026-06-18,825,17,290,12.01
2703,260,2025-04-23,763,9,343,11.9
2704,321,2026-02-02,895,15,316,13.44
2705,204,2025-08-21,860,21,320,15.3
2706,169,2025-07-29,842,20,311,15.76
2707,132,2026-02-13,826,19,336,19.28
2708,424,2026-05-30,878,20,298,7.8
2709,477,2026-05-12,872,13,317,4.79
2710,118,2025-03-29,879,24,304,14.06
2711,330,2025-04-09,837,17,310,14.54
2712,460,2025-10-09,895,13,327,17.97
2713,216,2026-02-09,868,19,309,6.36
2714,215,2025-07-22,882,11,304,14.25
2715,102,2025-05-07,832,19,310,10.6
2716,461,2025-01-15,879,20,309,16.16
2717,235,2025-04-12,852,21,320,9.67
2718,354,2025-03-29,827,19,310,11.73
2719,247,2025-10-13,863,19,315,20.4
2720,211,2025-07-05,873,18,330,21.05
2721,50,2025-07-22,879,15,308,8.62
2722,282,2025-03-30,844,15,314,20.53
2723,439,2025-10-26,807,19,324,10.74
2724,111,2026-01-03,864,18,312,14.77
2725,389,2026-03-24,853,20,291,7.62
2726,384,2025-01-31,882,16,329,10.43
2727,298,2025-07-03,822,18,307,17.46
2728,329,2026-04-12,841,20,312,13.25
2729,220,2026-01-16,859,20,324,9.75
2730,281,2025-07-24,832,14,329,11.15
2731,215,2026-07-27,863,18,308,21.03
2732,6,2026-02-18,832,12,320,19.75
2733,133,2026-03-06,906,16,302,22.5
2734,196,2025-08-17,837,15,319,9.37
2735,412,2026-07-05,846,23,301,13.63
2736,394,2025-07-14,869,18,302,15.62
2737,467,2025-11-02,910,15,330,19.43
2738,450,2026-01-05,874,12,294,15.99
2739,143,2026-02-28,858,17,310,20.3
2740,478,2026-07-22,837,14,294,6.14
2741,414,2026-03-12,875,15,327,21.25
2742,112,2025-04-05,862,15,317,4.74
2743,277,2026-04-24,858,16,337,6.62
2744,197,2025-08-06,778,18,299,13.62
2745,339,2025-05-19,857,13,323,9.15
2746,421,2026-08-05,857,12,335,7.89
2747,65,2025-05-19,847,19,321,19.35
2748,296,2026-04-28,822,16,300,10.23
2749,218,2026-06-29,832,16,308,5.71
2750,161,2026-02-23,847,22,334,11.96
2751,464,2026-06-15,890,13,304,15.36
2752,193,2026-05-21,846,14,333,19.61
2753,136,2026-08-23,809,17,321,20.05
2754,91,2026-04-08,823,19,327,4.31
2755,172,2025-09-14,821,23,325,13.37
2756,74,2026-07-14,845,16,329,13.52
2757,147,2026-07-11,825,12,317,16.44
2758,478,2025-04-14,868,8,330,18.89
2759,86,2025-04-11,859,15,312,7.45
2760,48,2026-06-13,841,16,324,14.52
2761,46,2026-06-18,901,16,368,6.4
2762,267,2026-06-30,891,8,326,21.48
2763,379,2026-02-01,971,22,355,14.61
2764,161,2025-01-15,824,14,325,4.43
2765,303,2026-03-21,892,13,317,7.61
2766,80,2025-02-25,883,14,305,16.44
2767,233,2025-01-24,819,13,341,16.53
2768,282,2025-04-04,835,15,328,20.54
2769,230,2025-02-15,840,13,316,12.66
2770,203,2025-11-04,876,18,346,7.74
2771,457,2026-06-06,899,17,316,5.99
2772,485,2025-02-24,840,31,334,19.45
2773,478,2025-06-17,903,23,316,4.89
2774,203,2025-01-26,844,14,320,15.1
2775,384,2026-06-30,855,15,325,20.34
2776,244,2025-03-19,831,15,325,11.09
2777,299,2025-06-05,877,16,293,7.93
2778,330,2025-06-13,841,22,313,8.34
2779,27,2026-03-14,837,15,345,8.32
2780,251,2025-10-26,841,19,315,5.31
2781,85,2025-11-22,886,21,329,5.3
2782,435,2026-01-09,838,19,309,7.45
2783,497,2025-01-25,882,15,343,12.55
2784,314,2025-08-06,851,15,330,15.22
2785,365,2026-04-20,783,19,318,4.85
2786,128,2025-01-14,819,15,310,6.01
2787,411,2026-04-11,790,24,335,16.04
2788,267,2025-08-30,859,22,314,18.42
2789,5,2025-03-04,868,23,306,16.95
2790,318,2025-03-01,836,13,330,8.93
2791,122,2025-10-02,857,18,305,19.9
2792,374,2026-02-10,845,15,315,10.19
2793,189,2025-06-18,812,20,320,9.27
2794,254,2026-05-24,876,19,312,4.41
2795,25,2026-03-05,819,8,297,7.28
2796,44,2026-07-30,837,15,339,6.2
2797,174,2026-01-13,843,19,324,9.04
2798,401,2025-11-26,859,19,291,7.61
2799,479,2026-07-20,878,11,317,12.72
2800,461,2026-03-02,823,18,329,7.84
2801,161,2026-05-27,850,20,329,15.04
2802,355,2025-10-15,876,21,316,7.75
2803,136,2026-04-07,819,16,299,6.41
2804,385,2025-01-03,884,17,332,5.02
2805,269,2025-09-29,856,23,344,13.33
2806,239,2025-01-19,857,7,323,14.01
2807,320,2025-11-07,819,19,304,19.09
2808,390,2025-11-19,871,17,317,12.88
2809,145,2026-06-22,849,18,311,5.54
2810,206,2025-08-01,877,25,311,17.95
2811,144,2026-04-13,881,18,331,16.41
2812,9,2026-08-18,853,17,316,5.04
2813,345,2026-01-27,904,25,320,7.12
2814,213,2025-01-14,843,16,308,9.42
2815,331,2025-03-26,858,21,321,5.92
2816,492,2025-05-16,869,17,320,8.2
2817,358,2025-11-13,844,12,335,16.51
2818,239,2026-06-20,837,15,266,14.55
2819,10,2026-06-22,853,21,357,14.99
2820,317,2025-12-01,879,14,310,15.95
2821,212,2025-03-07,839,12,333,12.87
2822,482,2025-08-14,835,25,316,20.16
2823,304,2025-10-03,849,17,298,11.96
2824,263,2026-08-27,883,23,284,9.89
2825,146,2025-02-17,878,12,323,16.23
2826,222,2025-10-14,872,33,264,21.46
2827,245,2026-01-05,907,17,270,19.67
2828,90,2026-05-20,807,23,339,8.43
2829,135,2026-01-28,872,20,308,16.51
2830,483,2025-10-12,817,20,355,14.46
2831,214,2026-04-24,851,10,320,15.17
2832,84,2025-07-06,838,17,294,13.12
2833,335,2026-08-28,861,18,341,7.35
2834,464,2025-08-30,866,16,342,15.74
2835,297,2025-06-24,851,22,317,14.11
2836,481,2025-09-26,861,20,315,13.26
2837,356,2025-03-24,819,14,346,11.2
2838,304,2025-08-10,857,18,308,5.76
2839,98,2025-08-31,798,20,351,4.27
2840,226,2026-04-18,839,9,359,6.28
2841,165,2025-03-09,843,19,325,20.09
2842,243,2026-01-18,824,18,343,7.76
2843,372,2026-03-27,855,19,320,16.17
2844,410,2025-05-05,806,20,322,14.4
2845,408,2025-05-30,833,17,313,10.16
2846,8,2025-06-22,815,21,311,8.7
2847,11,2025-05-13,809,11,366,11.12
2848,342,2025-10-09,827,22,332,12.9
2849,420,2025-10-04,802,21,309,18.19
2850,58,2026-04-04,873,9,311,21.35
2851,201,2026-06-19,817,21,325,17.02
2852,273,2025-11-11,821,19,309,14.31
2853,384,2025-04-22,896,22,344,12.95
2854,113,2025-12-10,913,20,308,8.49
2855,70,2025-02-03,837,18,319,5.66
2856,180,2025-05-20,847,15,360,18.57
2857,378,2026-01-07,825,14,293,20.31
2858,402,2025-05-14,878,18,317,5.36
2859,320,2025-06-23,803,13,310,7.26
2860,23,2025-04-02,851,23,298,13.91
2861,412,2026-07-20,870,18,304,21.6
2862,133,2025-10-31,856,20,336,21.04
2863,315,2026-03-31,834,15,318,6.5
2864,238,2025-12-03,845,13,345,7.54
2865,73,2025-01-29,855,21,301,15.67
2866,207,2025-08-07,841,14,339,8.45
2867,432,2026-03-17,807,16,325,15.94
2868,133,2025-05-17,827,18,310,13.79
2869,460,2025-02-02,884,25,316,14.2
2870,4,2025-05-04,921,10,318,7.84
2871,6,2026-05-07,852,19,329,5.06
2872,393,2025-02-26,820,12,298,9.81
2873,171,2026-05-20,810,16,343,9.0
2874,417,2026-01-16,874,16,316,20.14
2875,19,2025-12-17,867,14,304,11.02
2876,461,2025-06-05,877,14,312,5.36
2877,42,2026-02-16,874,12,327,7.06
2878,31,2026-01-27,930,18,330,13.63
2879,196,2026-01-08,824,26,345,4.83
2880,112,2026-08-22,791,16,348,11.45
2881,348,2026-07-22,809,20,323,11.82
2882,478,2025-08-17,847,14,329,16.25
2883,153,2025-08-11,815,20,296,13.39
2884,33,2026-08-07,785,14,352,8.67
2885,296,2025-12-26,894,13,328,16.52
2886,258,2026-02-07,893,13,297,8.29
2887,7,2025-10-09,876,16,326,17.08
2888,272,2025-02-23,894,13,317,9.31
2889,430,2025-07-06,837,13,322,19.47
2890,443,2025-09-14,805,22,286,4.64
2891,327,2026-04-24,822,16,353,18.64
2892,29,2025-04-06,807,15,331,4.97
2893,386,2026-05-12,853,20,319,16.15
2894,383,2026-05-14,828,18,325,7.17
2895,441,2026-03-06,809,22,324,10.42
2896,433,2025-03-16,831,19,339,17.51
2897,436,2025-06-11,864,13,323,5.95
2898,63,2025-01-22,794,22,299,12.14
2899,311,2026-07-01,854,16,311,13.74
2900,245,2025-06-14,870,14,314,7.18
2901,89,2026-03-26,806,23,312,9.4
2902,318,2025-12-23,861,13,333,5.98
2903,337,2026-05-04,870,23,343,7.06
2904,213,2026-07-28,857,12,309,6.04
2905,475,2025-05-03,828,11,321,14.58
2906,139,2026-03-18,835,15,317,8.16
2907,355,2025-10-12,822,16,283,4.8
2908,360,2025-02-13,854,23,337,16.86
2909,104,2026-05-21,843,24,311,17.97
2910,109,2026-03-20,900,14,321,18.79
2911,244,2026-01-10,828,18,328,20.44
2912,83,2025-03-12,855,19,325,17.44
2913,20,2025-01-04,843,24,298,11.16
2914,165,2026-07-24,808,14,315,11.32
2915,9,2025-05-27,850,10,280,18.55
2916,371,2025-09-12,814,18,308,8.87
2917,174,2025-10-11,854,10,341,9.63
2918,8,2025-01-22,867,19,335,5.26
2919,491,2025-11-11,843,21,318,20.07
2920,89,2025-04-13,884,17,319,15.75
2921,275,2025-05-26,859,13,383,4.66
2922,14,2025-11-25,874,22,310,18.99
2923,406,2025-05-13,847,20,335,13.1
2924,445,2026-03-08,824,16,308,5.47
2925,439,2026-04-22,828,11,289,19.81
2926,126,2026-06-25,836,15,336,12.78
2927,320,2026-06-15,837,19,322,19.01
2928,280,2025-10-22,870,18,307,18.66
2929,308,2025-02-22,851,8,299,19.55
2930,476,2026-01-13,861,21,349,21.22
2931,100,2026-07-10,872,18,327,16.95
2932,270,2026-03-29,831,19,312,6.59
2933,175,2026-06-13,834,20,309,8.48
2934,1,2026-04-08,886,10,314,12.96
2935,103,2026-07-28,893,16,345,9.35
2936,403,2025-03-22,804,15,309,19.93
2937,485,2026-04-21,849,22,326,20.18
2938,345,2026-04-16,840,20,336,7.4
2939,334,2025-08-07,822,22,329,11.35
2940,328,2025-01-11,847,27,309,10.61
2941,136,2025-05-08,796,14,313,14.86
2942,160,2026-04-02,824,17,321,9.86
2943,378,2025-08-29,831,18,308,11.69
2944,192,2025-11-30,854,21,337,9.73
2945,27,2026-04-22,840,13,304,9.73
2946,119,2025-03-20,829,16,315,10.09
2947,375,2025-04-30,840,17,326,10.16
2948,223,2025-12-23,833,21,350,18.89
2949,475,2025-10-20,845,20,315,8.07
2950,397,2025-02-11,827,18,306,4.54
2951,324,2025-09-19,915,15,331,18.39
2952,313,2026-02-11,872,16,319,16.98
2953,403,2026-05-24,846,17,320,10.09
2954,80,2025-12-30,845,12,333,12.83
2955,298,2025-12-17,818,16,318,17.39
2956,425,2025-01-18,882,26,318,16.15
2957,3,2025-01-29,844,21,344,6.18
2958,367,2025-06-26,869,14,325,18.03
2959,412,2025-05-27,846,21,333,16.65
2960,400,2025-03-29,862,18,340,16.86
2961,180,2025-06-20,842,17,362,9.73
2962,102,2025-08-16,868,22,285,5.36
2963,243,2025-07-14,857,15,311,19.46
2964,327,2025-01-21,834,15,323,15.89
2965,151,2026-08-06,891,24,335,4.82
2966,314,2026-04-20,852,21,309,17.94
2967,295,2026-06-22,911,27,321,5.52
2968,55,2025-03-25,853,14,314,6.68
2969,47,2026-04-13,864,18,335,11.78
2970,293,2025-08-05,879,13,300,15.0
2971,123,2026-01-28,909,19,318,17.54
2972,111,2025-10-13,851,12,355,14.55
2973,322,2025-07-02,825,18,319,7.99
2974,353,2026-03-15,830,23,321,16.07
2975,422,2026-01-16,852,16,314,20.59
2976,392,2026-05-09,788,27,334,17.86
2977,205,2025-12-01,832,26,328,10.98
2978,139,2025-03-06,860,22,307,16.42
2979,406,2025-03-02,842,16,316,5.32
2980,414,2026-08-26,819,15,341,9.22
2981,166,2025-11-02,834,11,306,14.33
2982,194,2026-08-16,876,16,310,8.9
2983,114,2026-08-10,840,12,318,4.35
2984,202,2025-10-20,806,17,316,9.71
2985,138,2025-10-17,860,16,303,18.34
2986,415,2025-09-20,813,10,320,14.78
2987,111,2026-02-22,780,12,337,4.45
2988,6,2025-07-28,818,16,307,19.75
2989,137,2025-10-03,874,24,317,14.23
2990,260,2026-03-07,836,25,328,16.44
2991,282,2026-05-16,865,19,317,12.95
2992,63,2025-08-12,781,17,365,12.74
2993,80,2026-03-27,849,23,306,14.16
2994,455,2025-10-18,867,18,324,18.47
2995,356,2026-01-20,857,14,305,9.48
2996,456,2025-12-22,912,21,331,19.96
2997,281,2025-10-05,874,14,308,12.29
2998,26,2026-04-01,866,24,339,8.98
2999,131,2026-03-01,874,21,328,17.35
3000,154,2026-02-14,884,23,332,14.02
3001,197,2026-07-14,890,22,303,17.47
3002,290,2025-11-16,879,12,343,16.46
3003,268,2026-03-21,840,13,331,19.65
3004,324,2025-09-25,870,15,335,4.43
3005,500,2025-09-30,820,18,295,16.75
3006,79,2025-09-19,827,19,316,11.11
3007,262,2025-10-21,866,14,305,9.59
3008,267,2026-03-18,936,19,318,17.81
3009,219,2026-06-17,903,19,290,4.74
3010,109,2025-08-17,832,15,333,15.83
3011,395,2025-03-24,870,18,296,4.87
3012,90,2026-07-28,857,12,321,15.81
3013,209,2026-01-19,867,15,309,18.78
3014,330,2026-02-23,846,20,337,14.66
3015,3,2025-02-03,830,13,325,18.08
3016,46,2025-12-12,862,18,322,10.96
3017,187,2025-07-01,828,16,309,7.3
3018,164,2026-01-10,814,29,321,19.17
3019,190,2025-10-13,811,17,317,8.05
3020,319,2026-04-04,873,17,326,11.91
3021,151,2025-09-09,797,11,322,12.42
3022,220,2025-03-28,816,15,314,14.78
3023,410,2025-05-11,892,14,322,5.89
3024,346,2026-05-19,826,24,320,8.62
3025,128,2026-02-01,829,21,350,17.91
3026,330,2025-08-17,838,16,357,13.5
3027,5,2026-03-16,826,20,332,10.2
3028,341,2026-06-01,816,15,320,16.1
3029,344,2025-01-10,849,25,312,13.11
3030,477,2026-02-16,827,21,302,14.89
3031,283,2026-06-09,903,22,340,17.62
3032,173,2025-12-07,830,15,365,14.86
3033,458,2025-09-16,865,22,330,14.49
3034,164,2025-02-05,844,15,300,10.91
3035,307,2025-02-26,856,20,298,13.77
3036,140,2025-11-24,850,19,299,9.27
3037,40,2025-09-22,861,26,349,18.05
3038,328,2026-08-08,874,18,330,16.78
3039,301,2026-01-05,910,11,290,11.34
3040,174,2026-01-10,845,13,311,14.65
3041,2,2025-03-30,857,18,306,15.52
3042,478,2026-01-25,812,10,303,16.89
3043,79,2025-10-04,868,12,309,17.5
3044,81,2026-01-22,858,17,355,5.55
3045,136,2025-06-04,860,24,326,8.26
3046,365,2025-04-17,870,15,308,8.44
3047,10,2025-01-02,867,13,321,17.72
3048,29,2025-03-20,815,21,284,11.91
3049,122,2026-03-08,840,17,329,11.49
3050,292,2025-08-24,846,12,302,7.1
3051,309,2026-01-24,831,15,313,10.02
3052,168,2026-04-04,838,10,313,14.1
3053,172,2025-06-12,827,15,317,6.41
3054,168,2025-07-20,847,14,304,13.73
3055,97,2026-06-03,833,20,328,9.3
3056,349,2025-09-04,861,18,303,7.7
3057,470,2026-01-03,886,19,311,21.67
3058,398,2025-05-23,883,13,329,10.26
3059,24,2026-01-30,863,17,318,20.76
3060,309,2026-06-09,882,16,296,10.0
3061,1,2025-03-20,855,18,349,12.31
3062,177,2026-06-07,830,18,311,16.69
3063,172,2025-10-20,863,21,352,14.48
3064,312,2025-10-04,818,23,310,18.63
3065,400,2026-05-12,864,16,319,16.75
3066,367,2026-02-18,838,16,292,5.81
3067,15,2025-06-23,860,15,333,18.13
3068,368,2025-02-11,873,26,335,4.91
3069,333,2025-12-26,928,17,312,9.42
3070,197,2025-10-23,855,15,335,19.21
3071,156,2025-04-10,805,27,325,7.23
3072,409,2026-01-30,854,19,355,6.23
3073,159,2025-05-25,844,23,332,10.57
3074,330,2026-03-30,826,20,331,13.4
3075,283,2026-02-18,840,17,320,9.02
3076,148,2026-01-04,869,23,303,7.52
3077,110,2025-08-08,847,17,363,10.01
3078,493,2025-09-16,804,22,317,11.98
3079,471,2026-04-30,829,21,313,16.41
3080,208,2026-08-30,848,20,339,9.5
3081,212,2025-12-13,800,13,342,7.99
3082,406,2025-12-16,836,21,304,5.55
3083,363,2025-12-17,867,19,298,12.35
3084,204,2025-08-03,873,9,318,4.49
3085,307,2026-06-08,839,13,339,15.1
3086,205,2025-08-01,828,12,258,5.59
3087,297,2025-01-04,833,12,336,11.62
3088,237,2025-08-22,900,19,285,4.77
3089,259,2025-09-04,856,20,307,10.44
3090,135,2026-08-10,877,16,320,7.98
3091,11,2025-11-01,862,23,295,17.95
3092,461,2025-11-11,816,15,334,7.93
3093,49,2025-05-21,855,19,344,10.05
3094,47,2026-06-09,838,14,331,4.56
3095,34,2025-09-29,926,18,334,15.99
3096,294,2025-01-02,851,15,310,6.94
3097,484,2025-06-18,819,13,315,6.05
3098,21,2025-07-14,849,20,318,12.81
3099,48,2025-07-10,862,15,273,6.07
3100,30,2025-08-14,891,15,337,11.25
3101,465,2026-05-28,859,21,337,8.51
3102,245,2026-04-20,814,17,317,8.38
3103,71,2026-06-02,877,15,306,11.65
3104,403,2026-06-27,863,19,326,18.41
3105,124,2025-11-23,835,20,328,12.55
3106,100,2025-12-29,844,11,325,17.8
3107,343,2025-10-27,847,20,354,5.21
3108,437,2026-02-05,845,15,286,11.18
3109,265,2026-06-29,836,19,333,14.26
3110,409,2025-04-03,855,11,326,21.19
3111,76,2025-04-28,849,19,339,20.07
3112,420,2025-11-08,860,23,306,13.89
3113,432,2025-04-19,854,12,307,17.96
3114,351,2025-11-26,856,16,322,14.92
3115,453,2026-08-23,861,13,308,13.29
3116,212,2025-10-17,844,9,347,14.46
3117,488,2026-01-18,776,24,330,8.28
3118,253,2025-03-21,865,27,321,9.58
3119,96,2025-04-22,822,22,312,12.84
3120,433,2025-09-11,837,17,296,17.05
3121,472,2025-01-13,927,16,357,7.85
3122,425,2026-05-28,897,13,338,17.89
3123,40,2025-05-08,851,17,319,16.23
3124,163,2025-12-25,850,19,336,19.29
3125,132,2025-10-24,833,18,282,16.11
3126,127,2025-02-14,875,14,331,12.71
3127,164,2025-05-14,810,26,295,8.05
3128,196,2025-10-17,890,19,345,13.99
3129,206,2025-08-25,851,23,325,17.57
3130,322,2025-08-21,850,10,276,15.15
3131,186,2026-08-24,856,23,320,11.98
3132,366,2025-04-12,889,13,321,21.08
3133,102,2025-02-15,889,14,323,7.94
3134,317,2025-08-22,864,17,298,20.58
3135,161,2026-07-06,874,21,327,10.98
3136,291,2025-05-31,858,22,296,7.65
3137,322,2026-02-23,860,23,327,10.1
3138,77,2025-02-21,828,23,326,4.75
3139,126,2026-06-24,865,19,307,8.32
3140,69,2026-06-03,873,16,295,6.6
3141,173,2026-04-11,914,20,323,18.38
3142,75,2025-12-11,890,20,317,20.0
3143,296,2025-01-18,842,14,351,4.62
3144,23,2026-02-18,859,17,317,9.03
3145,65,2026-03-28,858,16,331,18.22
3146,366,2025-02-18,861,20,321,10.17
3147,174,2026-07-21,838,22,331,11.44
3148,157,2025-02-21,829,21,320,9.97
3149,374,2025-08-23,826,16,331,6.5
3150,478,2025-06-15,872,21,306,5.91
3151,482,2025-06-26,885,20,330,11.88
3152,62,2025-04-25,896,19,326,21.56
3153,308,2025-11-04,845,19,326,10.53
3154,83,2026-01-20,834,17,276,17.44
3155,253,2026-01-13,847,21,323,10.7
3156,128,2025-04-09,832,17,345,6.47
3157,143,2026-02-07,854,19,322,6.97
3158,199,2025-08-16,822,14,326,6.51
3159,475,2026-02-08,846,18,329,6.26
3160,360,2025-05-29,887,23,322,10.94
3161,26,2025-04-20,815,17,305,6.55
3162,305,2025-12-17,903,15,327,11.82
3163,342,2025-12-15,870,23,332,9.86
3164,394,2025-08-27,826,22,304,13.74
3165,358,2026-03-30,831,8,336,11.85
3166,22,2026-08-31,899,13,304,6.25
3167,44,2025-06-13,806,14,336,15.82
3168,210,2025-10-19,844,16,315,18.59
3169,368,2025-05-22,856,18,313,7.55
3170,299,2025-12-19,868,18,306,15.33
3171,419,2026-05-18,869,20,290,5.54
3172,222,2026-04-27,824,20,327,15.77
3173,190,2025-09-21,825,26,322,12.47
3174,470,2025-10-30,863,10,321,6.94
3175,357,2025-08-21,895,15,326,15.95
3176,88,2025-10-07,861,23,294,15.51
3177,29,2026-08-01,852,18,313,6.98
3178,499,2025-01-13,780,13,327,8.21
3179,254,2026-04-10,859,17,340,8.04
3180,491,2025-07-08,843,18,321,4.67
3181,387,2025-06-11,872,18,319,19.6
3182,283,2025-10-08,855,20,352,13.45
3183,317,2025-06-10,858,24,320,10.02
3184,284,2025-09-06,818,22,329,19.93
3185,188,2026-06-10,894,16,328,11.87
3186,294,2026-07-13,787,18,314,5.04
3187,5,2025-10-10,888,20,328,21.86
3188,498,2025-10-19,784,16,306,8.29
3189,155,2025-07-10,819,26,306,11.32
3190,25,2025-06-09,848,17,307,17.49
3191,221,2025-08-31,856,27,316,18.83
3192,404,2026-02-11,853,22,319,18.83
3193,371,2026-04-15,856,18,306,6.11
3194,409,2026-01-17,833,21,317,15.66
3195,212,2026-01-17,839,13,344,4.61
3196,180,2025-01-28,887,14,312,14.06
3197,207,2025-08-13,829,21,314,17.58
3198,423,2025-07-13,870,23,325,11.67
3199,429,2026-04-14,898,22,343,9.1
3200,40,2025-01-08,834,19,315,14.83
3201,313,2026-03-06,891,13,332,13.3
3202,89,2025-10-21,810,17,305,5.95
3203,297,2025-09-25,878,17,313,6.75
3204,29,2025-05-10,841,20,326,7.14
3205,153,2025-02-12,784,22,331,16.81
3206,371,2026-01-01,845,22,322,6.2
3207,465,2025-03-17,882,19,331,6.94
3208,27,2025-01-26,864,25,331,15.36
3209,343,2025-01-26,826,18,314,8.12
3210,275,2025-03-25,819,26,291,6.93
3211,407,2025-05-19,859,18,300,18.99
3212,272,2025-04-17,823,14,317,12.17
3213,192,2025-04-13,887,16,303,15.18
3214,345,2025-12-04,868,11,334,12.39
3215,291,2025-07-03,888,21,321,6.84
